Los Banos - Gates #1
36.558107,-120.564721
36.555517,-120.560421
36.554073,-120.558023
36.551928,-120.554469
36.549529,-120.550502
36.548083,-120.548467
36.544443,-120.543346
36.542646,-120.540818
36.540069,-120.536851
36.538148,-120.533898
36.535641,-120.530205
36.532565,-120.52568
36.530683,-120.523648
36.528363,-120.520744
36.52598,-120.517403
36.524208,-120.514911
36.522758,-120.512873
36.52136,-120.510913
36.520107,-120.509156
36.517038,-120.505123
36.514473,-120.502114
36.511768,-120.49925
36.509093,-120.496185
36.507152,-120.493759
36.505383,-120.49154
36.502835,-120.488688
36.499542,-120.485008
36.496563,-120.481681
36.494374,-120.479228
36.49122,-120.4757
36.488768,-120.472968
36.486097,-120.469983
36.482639,-120.466135
36.48127,-120.464786
36.479065,-120.46262
36.476267,-120.459871
36.47476,-120.458392
36.471728,-120.455414
36.468295,-120.452042
36.464593,-120.448409
36.463313,-120.44715
36.461211,-120.445234
36.45902,-120.443243
36.456137,-120.440632
36.452897,-120.437689
36.451143,-120.435958
36.451014,-120.436205
36.450302,-120.43534
36.447865,-120.433131
36.444783,-120.430341
36.441586,-120.427434
36.439505,-120.425557
36.436011,-120.422388
36.433199,-120.419838
36.431054,-120.417893
36.428797,-120.415851
36.425882,-120.413209
36.423256,-120.410832
36.420061,-120.407938
36.417126,-120.405278
36.414133,-120.402562
36.410717,-120.39947
36.407651,-120.396697
36.404322,-120.393684
36.401552,-120.391178
36.39908,-120.388935
36.396207,-120.386038
36.393385,-120.383196
36.390762,-120.380548
36.388087,-120.377625
36.385403,-120.374681
36.382826,-120.371625
36.380249,-120.36857
36.377671,-120.365511
36.374956,-120.362542
36.371974,-120.359277
36.368782,-120.355786
36.366018,-120.352762
36.363132,-120.349606
36.359939,-120.346115
36.357011,-120.342911
36.35397,-120.339597
36.351451,-120.336842
36.348529,-120.333646
36.346368,-120.331285
36.343741,-120.328414
36.341756,-120.326241
36.337908,-120.322037
36.335104,-120.318973
36.33181,-120.315381
36.32965,-120.313022
36.326811,-120.309918
36.324041,-120.306896
36.321397,-120.304004
36.318536,-120.300886
36.316585,-120.298751
36.313608,-120.295501
36.311029,-120.292691
36.307838,-120.289207
36.305469,-120.286623
36.302587,-120.28348
36.300273,-120.280956
36.297969,-120.278443
36.29629,-120.276615
36.294002,-120.274112
36.291695,-120.271385
36.289214,-120.268235
36.287045,-120.265273
36.285164,-120.262716
36.283358,-120.260253
36.281418,-120.257611
36.278833,-120.254091
36.276464,-120.250864
36.274481,-120.248167
36.271961,-120.244736
36.269374,-120.241214
36.267211,-120.238265
36.264671,-120.234813
36.262171,-120.231417
36.259551,-120.22784
36.256966,-120.224329
36.25429,-120.220686
36.252632,-120.218431
36.25028,-120.215369
36.24781,-120.212454
36.245543,-120.210028
36.242755,-120.207311
36.239859,-120.204767
36.236938,-120.202353
36.233797,-120.199909
36.230596,-120.197428
36.228176,-120.195667
36.225658,-120.193836
36.222811,-120.191583
36.219554,-120.188999
36.216415,-120.186514
36.213423,-120.184147
36.210536,-120.18186
36.207399,-120.179424
36.204378,-120.177078
36.201298,-120.17469
36.198158,-120.172254
36.195251,-120.17
36.192678,-120.168004
36.190092,-120.165877
36.187173,-120.163387
36.184294,-120.160929
36.181528,-120.158573
36.178869,-120.156302
36.175824,-120.153704
36.17283,-120.151153
36.169781,-120.148549
36.166503,-120.145754
36.163677,-120.14335
36.160348,-120.140514
36.15746,-120.138045
36.15442,-120.13545
36.151424,-120.132898
36.148431,-120.13035
36.148028,-120.130005
36.145412,-120.129484
