300B Pipeline
36.53876244,-120.490794
36.53863705,-120.4905837
36.53788517,-120.4893225
36.53782008,-120.4892131
36.5374259,-120.4885503
36.53741944,-120.4885395
36.5362336,-120.4865458
36.53475463,-120.4840573
36.53427054,-120.4832428
36.53297715,-120.4810668
36.53285604,-120.480863
36.53265032,-120.480517
36.53261528,-120.480458
36.53190308,-120.479263
36.53174132,-120.4789916
36.53106193,-120.4778517
36.53090017,-120.4775804
36.53062211,-120.4771138
36.52656841,-120.470305
36.5253648,-120.4682818
36.5253487,-120.4682547
36.52130071,-120.4614509
36.51889734,-120.4574135
36.5187341,-120.4571393
36.5185817,-120.4568833
36.51668602,-120.4536992
36.51636057,-120.4531538
36.51619871,-120.4528825
36.5155513,-120.4517975
36.51528527,-120.4515562
36.51525202,-120.451526
36.51471997,-120.4510434
36.51457824,-120.4509149
36.5144874,-120.4508319
36.51427881,-120.4506415
36.50925749,-120.4460583
36.50903628,-120.4458564
36.508648,-120.445502
36.50655067,-120.4435859
36.50632954,-120.4433839
36.5050527,-120.4422175
36.50171937,-120.4391767
36.50072512,-120.4382698
36.50055941,-120.4381187
36.49786346,-120.4356597
36.49458543,-120.4326662
36.49451909,-120.4326056
36.4944638,-120.4325551
36.49440851,-120.4325046
36.49111996,-120.4295018
36.48920151,-120.4277499
36.48873478,-120.4273223
36.4887293,-120.4273173
36.48872925,-120.4273173
36.48872374,-120.4273123
36.48832495,-120.4269535
36.48793783,-120.426602
36.48707956,-120.4258272
36.48687588,-120.4256433
36.48685971,-120.4256283
36.48642049,-120.4252213
36.48332704,-120.4223957
36.47883483,-120.418298
36.47271946,-120.4127264
36.47240967,-120.4124436
36.47147615,-120.4115915
36.46542465,-120.4060684
36.45777855,-120.3990941
36.45773208,-120.3990517
36.45755929,-120.3988943
36.4545327,-120.3961376
36.45215275,-120.3939705
36.45152196,-120.393391
36.45140828,-120.3932866
36.45107724,-120.3929824
36.45093744,-120.392854
36.45085327,-120.3927774
36.44606525,-120.388421
36.44560146,-120.3879924
36.44555656,-120.3879516
36.4455225,-120.3879206
36.44551988,-120.3879183
36.44547368,-120.3878763
36.44547129,-120.3878741
36.44523829,-120.3876625
36.44491935,-120.3873728
36.44486633,-120.3873247
36.44319911,-120.3858104
36.44296093,-120.3855941
36.44295172,-120.3855857
36.44294758,-120.385582
36.44294401,-120.3855787
36.44293781,-120.3855731
36.4422951,-120.3849875
36.44218586,-120.3848879
36.44080876,-120.3836332
36.44079382,-120.3836196
36.44078887,-120.3836151
36.4407864,-120.3836128
36.44078096,-120.3836079
36.44076885,-120.3835969
36.44074105,-120.3835716
36.44061846,-120.3834599
36.43841911,-120.3814555
36.43817102,-120.3812294
36.43575026,-120.3790234
36.43574778,-120.3790211
36.43574716,-120.3790205
36.43570978,-120.3789865
36.43570763,-120.3789845
36.43560839,-120.3788941
36.4355309,-120.3788234
36.43307684,-120.3765867
36.43301377,-120.3765292
36.4327985,-120.376333
36.43276793,-120.3763052
36.43276363,-120.3763013
36.43275791,-120.3762965
36.43275506,-120.3762941
36.43274934,-120.3762893
36.43274363,-120.3762845
36.43273735,-120.3762792
36.43273204,-120.376274
36.43272742,-120.3762695
36.4327228,-120.3762649
36.43272049,-120.3762627
36.43271587,-120.3762582
36.43271172,-120.3762544
36.43267689,-120.3762227
36.43257118,-120.3761266
36.43246305,-120.3760283
36.42650442,-120.3706071
36.42647917,-120.3705841
36.42616714,-120.3703
36.42525529,-120.3694697
36.42472935,-120.3689909
36.42437585,-120.368669
36.42064525,-120.3652727
36.42035945,-120.3650125
36.42033972,-120.3649945
36.42007242,-120.3647512
36.41388013,-120.3591147
36.41369267,-120.3589441
36.41354381,-120.3588086
36.41199212,-120.3573964
36.40738749,-120.3532081
36.40243312,-120.3486996
36.39967144,-120.3461903
36.39957656,-120.3461041
36.3995247,-120.346057
36.39947271,-120.3460098
36.39867346,-120.3452836
36.39402607,-120.3410567
36.39252562,-120.3396916
36.3908016,-120.3381252
36.39066884,-120.3380046
36.38956252,-120.3369995
36.38932621,-120.3367848
36.3890362,-120.3365213
36.38891358,-120.3364099
36.38498467,-120.3328387
36.38485193,-120.3327181
36.38426113,-120.3321811
36.3811475,-120.3293499
36.37628929,-120.3249357
36.37453262,-120.3233414
36.37408414,-120.3229369
36.37407859,-120.3229319
36.37407621,-120.3229298
36.37407304,-120.3229269
36.3724057,-120.3214076
36.3708763,-120.3200195
36.37043306,-120.3196173
36.36983719,-120.3190765
36.36626941,-120.3158387
36.36398169,-120.3137615
36.35802589,-120.3083574
36.35587324,-120.3064031
36.35574029,-120.3062824
36.35352447,-120.3042709
36.35331573,-120.3040814
36.35265018,-120.3034773
36.35235741,-120.3032114
36.35211813,-120.3029941
36.35198519,-120.3028734
36.35006489,-120.3011298
36.34988039,-120.3009622
36.34974747,-120.3008415
36.34788548,-120.2991504
36.34568046,-120.2971507
36.34317779,-120.2948807
36.34177478,-120.293606
36.34177005,-120.2936017
36.34174484,-120.2935786
36.34151706,-120.2933707
36.34141888,-120.2932811
36.34115111,-120.2930393
36.34101942,-120.2929204
36.34051645,-120.2924662
36.33992306,-120.2919276
36.33926907,-120.2913341
36.33708523,-120.2893522
36.33535413,-120.2877854
36.33430547,-120.2868336
36.33428357,-120.2868137
36.33378646,-120.2863626
36.33193177,-120.2846793
36.33063308,-120.2835027
36.33050155,-120.2833835
36.32986388,-120.2828058
36.32820805,-120.2813015
36.32721264,-120.2803999
36.32714687,-120.2803403
36.32708088,-120.2802804
36.32651255,-120.2797643
36.32607938,-120.2793711
36.32439404,-120.2778452
36.32316768,-120.2767382
36.32229936,-120.2759491
36.32223065,-120.2758864
36.32215458,-120.275817
36.32122347,-120.2749758
36.32007303,-120.2739333
36.31919568,-120.2731345
36.31832616,-120.2723457
36.31744161,-120.2715422
36.31656954,-120.2707529
36.31630877,-120.2705151
36.31614911,-120.2703695
36.3161255,-120.2703491
36.31608682,-120.2703157
36.31605466,-120.2702879
36.31605061,-120.2702844
36.31605016,-120.270284
36.31604516,-120.2702797
36.31604015,-120.2702753
36.31603765,-120.2702732
36.3160364,-120.2702721
36.3160339,-120.2702699
36.31602839,-120.2702652
36.31602282,-120.2702603
36.31602039,-120.2702582
36.31601918,-120.2702572
36.31601676,-120.2702551
36.31601191,-120.2702509
36.31600706,-120.2702467
36.31600242,-120.2702427
36.31595292,-120.2701999
36.31593684,-120.270186
36.3156731,-120.2699602
36.31564994,-120.2699403
36.31524397,-120.2695924
36.31502748,-120.2694075
36.31435519,-120.2688332
36.31350764,-120.2681068
36.31317405,-120.2678211
36.31263735,-120.2673614
36.31250771,-120.2672505
36.31227068,-120.2670476
36.31213947,-120.2669352
36.31213894,-120.2669348
36.31205471,-120.2668627
36.30990814,-120.2650251
36.30964572,-120.2648005
36.30747913,-120.2629459
36.30707335,-120.2625966
36.306583,-120.2621746
36.30638043,-120.2620165
36.30573831,-120.2615154
36.30546256,-120.2613002
36.30536624,-120.261225
36.30479034,-120.2607779
36.30444141,-120.260507
36.30385592,-120.2600507
36.30288159,-120.2592913
36.3028716,-120.2592835
36.30272982,-120.259173
36.30189711,-120.2585242
36.30121629,-120.2579937
36.30032829,-120.2573025
36.2989808,-120.2562514
36.29721599,-120.2548808
36.29715097,-120.25483
36.29544676,-120.2534994
36.29520491,-120.2533112
36.29519292,-120.2533019
36.29456128,-120.2528103
36.29412486,-120.252472
36.29384659,-120.252254
36.29323741,-120.2517766
36.29210919,-120.2509006
36.29191175,-120.2507472
36.29104031,-120.2500686
36.29058871,-120.2497177
36.29037115,-120.2495484
36.29014038,-120.2493689
36.28705713,-120.2469704
36.28670204,-120.2466938
36.28647135,-120.2465142
36.28432207,-120.2448402
36.28317233,-120.2439452
36.28299929,-120.2438105
36.28160034,-120.2427215
36.27859599,-120.2403899
36.27640442,-120.2386831
36.27460074,-120.237285
36.2723873,-120.235562
36.27014267,-120.2338183
36.2688035,-120.2327787
36.26866497,-120.2326711
36.26788803,-120.232068
36.26675784,-120.2311874
36.26651957,-120.2310018
36.26608286,-120.2306616
36.26605987,-120.2306437
36.26386308,-120.2289356
36.26380366,-120.2288894
36.2637246,-120.228828
36.26306651,-120.2283167
36.2621088,-120.2275726
36.2613372,-120.2269731
36.26122152,-120.2268831
36.25948274,-120.2255308
36.2585503,-120.2248051
36.2583011,-120.2246115
36.25717854,-120.223739
36.25645479,-120.2231764
36.25544868,-120.2223942
36.2548675,-120.221938
36.25484934,-120.2219237
36.25483482,-120.2219123
36.2548281,-120.221907
36.25481802,-120.2218989
36.25473879,-120.221837
36.25467258,-120.2217848
36.25466473,-120.2217787
36.25465949,-120.2217746
36.25461624,-120.2217408
36.25461508,-120.2217399
36.25444316,-120.2216065
36.25122403,-120.219108
36.25121825,-120.2191036
36.25121241,-120.219099
36.25115479,-120.2190543
36.24763418,-120.2163201
36.24550922,-120.2146669
36.2439323,-120.2134402
36.24311226,-120.2128022
36.24122802,-120.2113357
36.24117204,-120.2112922
36.24073814,-120.2109545
